cpu_clock,isa,l1_size,l2_size,l3_size,num-cpus,mem_type,mem_clock,mem_size
3.5,X86_64,32,512,524288,32,PC4-3200AA,3200,2048
2.6,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.6,X86_64,32,512,262144,64,PC4-3200AA,3200,2048
3.1,X86_64,32,1024,73728,32,PC4-3200AA,3200,512
3.2,X86_64,32,512,262144,32,PC4-3200AA,3200,2048
2.85,X86_64,32,512,131072,24,PC4-3200AA,3200,1024
2.75,X86_64,32,512,131072,56,PC4-3200AA,3200,2048
3.7,X86_64,32,512,524288,16,PC4-3200AA,3200,2048
2.6,X86_64,32,512,131072,32,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.85,X86_64,32,512,131072,24,PC4-3200AA,3200,1024
2.0,X86_64,32,512,262144,64,PC4-3200AA,3200,1024
2.8,X86_64,32,512,262144,32,PC4-3200AA,3200,1024
2.85,X86_64,32,512,262144,48,PC4-3200AA,3200,2048
2.6,X86_64,32,512,262144,64,PC4-3200AA,3200,2048
2.45,X86_64,32,512,524288,128,PC4-3200AA,3200,2048
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,1024
2.0,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.0,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.4,X86_64,32,1024,110592,72,PC4-3200AA,3200,512
2.3,X86_64,32,1024,49152,32,PC4-3200AA,3200,256
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.0,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.0,X86_64,32,512,262144,64,PC4-3200AA,3200,1024
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,1024
2.0,X86_64,32,1024,98304,64,PC4-3200AA,3200,1024
2.85,X86_64,32,512,131072,24,PC4-3200AA,3200,1024
3.0,X86_64,32,512,131072,16,PC4-3200AA,3200,1024
2.6,X86_64,32,512,131072,32,PC4-3200AA,3200,1024
2.8,X86_64,32,512,262144,32,PC4-3200AA,3200,1024
2.8,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,1024
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,256
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,1024
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,256
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,1024
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,1024
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,1024
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.3,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.2,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.1,X86_64,32,1024,18432,12,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.3,X86_64,32,1024,15360,10,PC4-3200AA,3200,512
2.8,X86_64,32,1024,12288,8,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.4,X86_64,32,1024,55296,36,PC4-3200AA,3200,512
2.8,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
3.0,X86_64,32,1024,39936,18,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,256
2.2,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
3.2,X86_64,32,1024,12288,8,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.4,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,18432,12,PC4-3200AA,3200,512
2.6,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,55296,36,PC4-3200AA,3200,512
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
3.0,X86_64,32,1024,39936,18,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.2,X86_64,32,1024,43008,28,PC4-3200AA,3200,512
2.2,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.9,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.3,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,1024
3.0,X86_64,32,1024,18432,12,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.2,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.2,X86_64,32,1024,43008,28,PC4-3200AA,3200,512
2.9,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.4,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.8,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
3.2,X86_64,32,1024,12288,8,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
3.0,X86_64,32,1024,18432,12,PC4-3200AA,3200,512
2.4,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.3,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,15360,10,PC4-3200AA,3200,512
2.8,X86_64,32,1024,12288,8,PC4-3200AA,3200,512
2.3,X86_64,32,1024,71680,48,PC4-3200AA,3200,768
3.2,X86_64,32,512,262144,24,PC4-3200AA,3200,1024
2.85,X86_64,32,512,131072,24,PC4-3200AA,3200,1024
2.0,X86_64,32,512,262144,64,PC4-3200AA,3200,1024
3.0,X86_64,32,512,131072,16,PC4-3200AA,3200,1024
2.8,X86_64,32,1024,98304,64,PC4-3200AA,3200,1024
2.3,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.8,X86_64,32,1024,98304,64,PC4-3200AA,3200,1024
2.8,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.3,X86_64,32,1024,30720,20,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
3.0,X86_64,32,512,131072,16,PC4-3200AA,3200,1024
2.0,X86_64,32,512,262144,64,PC4-3200AA,3200,1024
3.2,X86_64,32,512,524288,48,PC4-3200AA,3200,2048
2.8,X86_64,32,512,262144,32,PC4-3200AA,3200,1024
2.8,X86_64,32,512,262144,32,PC4-3200AA,3200,1024
2.85,X86_64,32,512,131072,24,PC4-3200AA,3200,1024
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.0,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,110592,72,PC4-3200AA,3200,512
2.0,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.4,X86_64,32,1024,110592,72,PC4-3200AA,3200,512
2.4,X86_64,32,1024,110592,72,PC4-3200AA,3200,512
2.1,X86_64,32,1024,110592,72,PC4-3200AA,3200,512
2.6,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.6,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.0,X86_64,32,512,262144,56,PC4-3200AA,3200,1024
2.3,X86_64,32,512,262144,48,PC4-3200AA,3200,1024
2.8,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
3.7,X86_64,32,512,262144,8,PC4-3200AA,3200,1024
2.3,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.8,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.2,X86_64,32,512,16384,8,PC4-3200AA,3200,64
3.1,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.2,X86_64,32,512,12288,6,PC4-3200AA,3200,64
3.5,X86_64,32,512,12288,6,PC4-3200AA,3200,64
2.6,X86_64,32,512,16384,8,PC4-3200AA,3200,64
2.8,X86_64,32,512,16384,8,PC4-3200AA,3200,64
3.4,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.7,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.1,X86_64,32,512,8192,4,PC4-3200AA,3200,64
2.8,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.2,X86_64,32,512,16384,8,PC4-3200AA,3200,64
2.8,X86_64,32,512,16384,8,PC4-3200AA,3200,64
2.9,X86_64,32,512,12288,6,PC4-3200AA,3200,64
3.2,X86_64,32,512,12288,6,PC4-3200AA,3200,64
3.7,X86_64,32,512,8192,4,PC4-3200AA,3200,64
3.4,X86_64,32,512,8192,4,PC4-3200AA,3200,64
2.9,X86_64,32,512,12288,6,PC4-3200AA,3200,64
2.6,X86_64,32,512,16384,8,PC4-3200AA,3200,64
3.5,X86_64,32,512,12288,6,PC4-3200AA,3200,64
2.8,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.8,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.3,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.8,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.1,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
2.0,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.2,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
3.1,X86_64,32,1024,71680,40,PC4-2933Y,2933,384
2.0,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
3.6,X86_64,32,1024,36864,16,PC4-3200AA,3200,512
2.2,X86_64,32,1024,98304,64,PC4-3200AA,3200,512
2.2,X86_64,32,1024,86016,56,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.9,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.4,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
2.2,X86_64,32,1024,79872,52,PC4-3200AA,3200,512
2.1,X86_64,32,1024,73728,48,PC4-3200AA,3200,512
3.2,X86_64,32,1024,24576,16,PC4-3200AA,3200,512
3.0,X86_64,32,1024,36864,24,PC4-3200AA,3200,512
2.4,X86_64,32,1024,49152,32,PC4-3200AA,3200,512
2.3,X86_64,32,1024,61440,40,PC4-3200AA,3200,512
1.9,X86_64,32,1024,22528,16,PC4-2933Y,2933,384
2.4,X86_64,32,1024,32768,24,PC4-2933Y,2933,384
2.4,X86_64,32,1024,71680,48,PC4-2666V,2666,192
2.1,X86_64,32,1024,22528,16,PC4-2933Y,2933,384
2.6,X86_64,32,1024,45056,32,PC4-2666V,2666,192
3.2,X86_64,32,1024,22528,16,PC4-2933Y,2933,384
1.9,X86_64,32,1024,22528,16,PC4-2933Y,2933,384
2.4,X86_64,32,1024,26624,20,PC4-2933Y,2933,384
2.2,X86_64,32,1024,71680,48,PC4-2666V,2666,192
2.1,X86_64,32,1024,71680,52,PC4-2666V,2666,192
2.2,X86_64,32,1024,77824,56,PC4-2933Y,2933,384
2.9,X86_64,32,1024,22528,16,PC4-2933Y,2933,192
2.0,X86_64,32,1024,55296,40,PC4-2933Y,2933,320
2.9,X86_64,32,1024,22528,16,PC4-2933Y,2933,192
2.1,X86_64,32,1024,71680,52,PC4-2933Y,2933,384
2.2,X86_64,32,1024,77824,56,PC4-2933Y,2933,384
3.1,X86_64,32,1024,71680,40,PC4-2933Y,2933,384
