,isa,l1_size,l2_size,num-cpus,mem_type,mem_clock,mem_size,cpu_clock,l3_size
443,0.00018846989,-0.038895488,0.5403571,-0.048496366,-0.82932734,-0.81157756,-0.10205448,0.049622536,-0.98975015
444,-0.0020816326,-0.038895488,0.54033995,-0.12488544,-0.83071697,-0.83223534,-0.64176714,-1.086669,-0.98165834
445,0.0019123554,-0.038895488,0.540506,0.93276715,1.0524986,1.0610547,0.28551984,0.06993818,0.3184154
446,-0.0007430315,-0.038895488,0.5403912,0.10886216,0.5228573,0.15575266,-0.11448634,0.055076122,-1.0023334
447,-0.0007754564,-0.038895488,0.5404254,-0.38616693,-0.12407911,0.16053629,-0.11700547,-0.17445576,-1.0010684
448,-0.0034210682,-0.038895488,0.5403166,-0.057044983,-0.8412502,-0.84655476,-1.2006066,-1.4273255,-0.9929433
449,-0.0011258125,-0.038895488,0.5404011,-0.40051496,-0.14768124,0.14538145,-0.14209485,-0.19246638,-1.0054855
450,-0.0005904436,-0.038895488,0.5404173,-0.38552713,-0.12782335,0.15411353,-0.12110543,-0.1700629,-1.0055492
451,-0.001652956,-0.038895488,0.5404196,-0.40132415,-0.13398516,0.16005552,-0.12211621,-0.1800555,-1.0097175
452,-0.0026872158,-0.038895488,0.5403476,-0.06884754,-0.8344867,-0.8476316,-1.1682549,-1.3916345,-1.003969
453,-0.00029993057,-0.038895488,0.54039407,-0.38091218,-0.12295914,0.1522038,-0.11995721,-0.16851532,-0.99501574
454,-0.0012953281,-0.038895488,0.5403719,-0.39956915,-0.12378943,0.16145277,-0.098971725,-0.16735137,-0.9930326
455,-0.0042310953,-0.038895488,0.5403428,-0.057263494,-0.835292,-0.83936226,-1.1743023,-1.408467,-1.0001261
456,-0.0012640953,-0.038895488,0.54040504,-0.39036393,-0.12886667,0.16063976,-0.11629593,-0.17317235,-1.004003
457,-0.0032616854,-0.038895488,0.5403341,-0.07602024,-0.79688704,-0.80231774,-0.90911245,-1.2176654,-0.9830861
458,-0.0028482676,-0.038895488,0.54036033,-0.058814883,-0.8555945,-0.8477514,-1.2030642,-1.4315059,-1.0003877
459,0.00017273426,-0.038895488,0.5405177,0.08618212,0.7153585,0.46469152,0.011520147,0.24410176,-1.0016851
460,-0.0015718937,-0.038895488,0.5403607,-0.38498986,-0.13877308,0.15227401,-0.12805617,-0.1833154,-0.99438894
461,-0.0035535097,-0.038895488,0.54033923,-0.28513288,-0.39554584,-0.18606663,-0.5421766,-0.611305,-0.9819592
462,-0.0023691654,-0.038895488,0.54039073,-0.06753814,-0.8750789,-0.8838582,-1.2163551,-1.4313357,-1.0280573
463,-0.0037448406,-0.038895488,0.54037154,0.014437199,-0.6431813,-0.5777179,0.005842209,0.1372149,-0.83056915
464,-0.00041937828,-0.038895488,0.5403738,-0.047780037,-0.84207785,-0.8364552,-0.109303,0.05353248,-0.9958619
465,-0.0006271601,-0.038895488,0.5405675,0.80996037,0.70828867,0.48318422,0.07922065,0.12988198,0.31166852
466,-0.0076395273,-0.038895488,0.54042315,0.30995154,-0.080771446,0.18190062,0.53485787,-0.9817351,0.3549192
467,-0.0020067692,-0.038895488,0.54036295,-0.39493096,-0.13842344,0.15158963,-0.11831856,-0.18004322,-0.99840236
468,-0.0012882948,-0.038895488,0.5404247,-0.40673614,-0.1579243,0.14417458,-0.14200532,-0.19548786,-1.0153308
469,-0.002798438,-0.038895488,0.54043317,-0.29514825,-0.4958216,-0.3023225,-0.10599089,-0.45426583,-0.9819002
470,-0.0032516718,-0.038895488,0.54038894,-0.28916943,-0.432698,-0.23248708,-0.56748104,-0.68411386,-0.99519575
471,-0.0022835732,-0.038895488,0.540411,-0.40063667,-0.13926601,0.1566068,-0.12217927,-0.18139625,-1.0083435
472,-0.00041615963,-0.038895488,0.54040396,-0.04993224,-0.8736839,-0.86191905,-0.11563599,0.05657792,-1.0093107
473,-0.0027288198,-0.038895488,0.5403781,-0.06611323,-0.85374343,-0.8604456,-1.2087257,-1.4305425,-1.0124731
474,-0.0016793013,-0.038895488,0.5403937,-0.40570462,-0.14741254,0.1543603,-0.11717749,-0.17890811,-1.0055707
475,-0.0032368898,-0.038895488,0.54036915,-0.05189681,-0.85815287,-0.85751724,-1.2114847,-1.4421358,-1.0091133
476,-0.0012081861,-0.038895488,0.54041433,-0.413594,-0.117937684,0.17241704,-0.10904789,-0.1716857,-1.0058253
477,-0.007319927,-0.038895488,0.54042614,0.28794158,-0.17700529,0.06902325,0.42346478,-0.6500448,0.076601505
478,-0.004692912,-0.038895488,0.5404457,0.40261638,0.36893332,0.6267005,0.6422906,-0.88281083,0.37426257
479,-0.001229167,-0.038895488,0.54036987,-0.097259164,-0.834301,-0.8215281,-0.8659972,-1.2160864,-0.98962176
480,-0.0015262365,-0.038895488,0.5403608,-0.39236665,-0.1317972,0.15803099,-0.109731436,-0.17822516,-0.99445975
481,-0.0032202005,-0.038895488,0.5403608,-0.06237769,-0.84246826,-0.8480983,-1.1762483,-1.406748,-0.99921834
482,-0.0012727976,-0.038895488,0.54042006,-0.4047742,-0.13948083,0.16544473,-0.12538767,-0.1880647,-1.0118372
483,0.0011693239,-0.038895488,0.5403993,-0.050427318,-0.8413832,-0.8308008,-0.10287559,0.046281457,-1.0015144
484,-0.0010780096,-0.038895488,0.5403513,-0.04947841,-0.8175552,-0.81205916,-0.107519746,0.037735462,-0.99018085
485,-0.0024927855,-0.038895488,0.5403441,-0.061976314,-0.83179164,-0.8390993,-1.1754637,-1.3885438,-0.99336743
486,-0.0019601583,-0.038895488,0.54030025,-0.061811447,-0.82373965,-0.82037795,-1.1364603,-1.3710468,-0.9908712
487,-0.0030430555,-0.038895488,0.54037464,-0.22605205,-0.87608945,-0.853207,-0.09989846,-0.74411273,-1.0050375
488,-0.0014570951,-0.038895488,0.5404074,-0.40744817,-0.16245306,0.15412545,-0.121303916,-0.18894267,-1.0117052
489,-0.0015128851,-0.038895488,0.54040074,-0.39441478,-0.14046085,0.14742279,-0.13710558,-0.19048464,-1.002064
490,-0.00069999695,-0.038895488,0.5403651,-0.05068481,-0.85225403,-0.8371507,-0.10521197,0.05611205,-1.0004108
491,-0.0015223026,-0.038895488,0.5403906,-0.055814505,-0.8530172,-0.8456174,-0.11841607,0.047381163,-1.0010428
